BEST_AVG,GRASP,ILS,GA,GVNS,GVNS-INV
GRASP,1.0,2.3464813984760196,1.3606490420317838,0.8150397010742643,1.9859635811836114
ILS,0.4261700095510984,1.0,0.5798678152383782,0.34734547719134357,0.8463581183611533
GA,0.7349433756310547,1.724530959851444,1.0,0.5990080291808455,1.4595707782354215
GVNS,1.2269340974212035,2.878978036754819,1.669426704292292,1.0,2.4366464339908953
GVNS-INV,0.5035339063992359,1.1815329448677723,0.6851329273726423,0.41040012455238983,1.0
,,,
BEST_STD,GRASP,ILS,GA,GVNS,GVNS-INV
GRASP,1.0,0.15464100403565567,0.2058320051944985,0.7379894179894179,0.0994325472639653
ILS,6.4665901921422435,1.0,1.3310312260197155,4.772275132275132,0.642989534916878
GA,4.858330943504446,0.7512971750410219,1.0,3.585396825396826,0.48307622116399096
GVNS,1.355032979638658,0.20954366047274825,0.2789091553037011,1.0,0.1347343807921526
GVNS-INV,10.05706911385145,1.55523526542197,2.0700667020837025,7.422010582010582,1.0
,,,
AVG_ALL,GRASP,ILS,GA,GVNS,GVNS-INV
GRASP,1.0,3.110574554055386,1.6699116448865141,0.8189248092989466,2.8623378978870044
ILS,0.32148401609479454,1.0,0.5368499021215809,0.2632712365730891,0.9201958828330461
GA,0.598834077875994,1.8627180447422882,1.0,0.4904000830263089,1.7140654756506752
GVNS,1.22111332889776,3.7983640484872376,2.0391513676525053,1.0,3.4952389589190167
GVNS-INV,0.34936476253841525,1.0867251404355969,0.5834082852759114,0.28610347153754345,1.0
,,,
STD_ALL,GRASP,ILS,GA,GVNS,GVNS-INV
GRASP,1.0,0.17941176470588233,0.19605880183360558,0.8840579710144927,0.12103174603174603
ILS,5.5737704918032795,1.0,1.0927867643184574,4.9275362318840585,0.6746031746031746
GA,5.100510615425961,0.9150916104146576,1.0,4.509147065811357,0.6173237054384595
GVNS,1.1311475409836067,0.20294117647058824,0.22177143158227516,1.0,0.13690476190476192
GVNS-INV,8.262295081967213,1.4823529411764704,1.6198956741661839,7.304347826086956,1.0
,,,
TIME_AVG,GRASP,ILS,GA,GVNS,GVNS-INV
GRASP,1.0,0.3695779165838027,9.42329255757026,0.3947886029341674,0.4266443309814299
ILS,2.70578937519728,1.0,25.497444881649216,1.0682148072682478,1.1544096977577047
GA,0.10612002056506711,0.0392196161082678,1.0,0.04189497466222796,0.04527550517771864
GVNS,2.5330011873892775,0.9361413015396276,23.869211237442013,1.0,1.0806905969688658
GVNS-INV,2.3438727000067088,0.8662435892061318,22.086998169865332,0.9253342286911834,1.0
,,,
TIME_STD,GRASP,ILS,GA,GVNS,GVNS-INV
GRASP,1.0,0.4961079551965219,6.777713939367305,0.4459586298401686,0.2723866837226175
ILS,2.0156903140242384,1.0,13.661772338809742,0.8989144906243485,0.5490472000488638
GA,0.1475423732759883,0.0731969451107925,1.0,0.06579779462952644,0.040188577765210995
GVNS,2.2423604637013073,1.1124528644603802,15.198077771914484,1.0,0.6107891304183098
GVNS-INV,3.6712514221816397,1.821337036070856,24.88269193904254,1.6372262540348943,1.0
,,,
HASH_SIZE_AVG,GRASP,ILS,GA,GVNS,GVNS-INV
GRASP,1.0,0.4114867669124924,9.895585412667947,0.40128270988029086,0.4633997267563098
ILS,2.430211808518892,1.0,24.048368522072938,0.9752019801055435,1.126159488027612
GA,0.1010551633175576,0.041582862433355676,1.0,0.04055168978346488,0.04682893506867045
GVNS,2.492008689580262,1.025428598793219,24.659884836852207,1.0,1.154796145825843
GVNS-INV,2.157964155481418,0.8879736934520959,21.354318618042228,0.8659537041361167,1.0
,,,
HASH_SIZE_STD,GRASP,ILS,GA,GVNS,GVNS-INV
GRASP,1.0,0.6349615106732365,6.574662089398733,0.46618819303732045,0.2926595875851967
ILS,1.574898609113678,1.0,10.354426179986493,0.7341991367996948,0.46090917743170895
GA,0.15209907161805972,0.09657705628659997,1.0,0.07090679136027725,0.044513251571832654
GVNS,2.1450564706171047,1.3620282970624376,14.103021456985724,1.0,0.6277713420377594
GVNS-INV,3.4169391416533994,2.1696248392627546,22.465220236411255,1.5929366841658912,1.0